Tweet_count,Username,Text,Created At,Retweets,Likes
1034,Alinur Mohamed,DP Rigathi Gachagua’s goons are breaking and looting businesses in Eastleigh. They need to be stopped,Thu Jun 27 16:50:28 +0000 2024,2218,7604
1035,Hon. Katiwa 𝕏,"We don't need both President William Ruto and Deputy president Rigathi Gachagua!

#ImpeachBoth https://t.co/HgcoJ4X9zQ",Mon Sep 23 20:11:45 +0000 2024,87,109
1036,𝐊𝐇Δ𝐋𝐈𝐋🇰🇪🇸🇴𓂀𓅓,Rigathi Gachagua the tout ni kama hataki kukufa https://t.co/efgmsccsfG,Mon Oct 07 17:01:46 +0000 2024,2,25
1037,Omwamba 🇰🇪,I made my money during Kibaki Era When the economy was strong and things were Working - Deputy President Rigathi Gachagua https://t.co/f2xAOBXzo2,Mon Oct 07 17:03:43 +0000 2024,87,612
1038,Morris Macharia,Rigathi Gachagua ako Kadi.,Mon Oct 07 18:32:49 +0000 2024,0,5
1039,KOT Socha 🇰🇪,"Rigathi Gachagua ametoa videos ya Ruto akitusi inspector general of police wakati alikuwa deputy wa uhuru
Aura for Aura",Tue Oct 08 15:34:13 +0000 2024,125,529
1040,"Mzee OGECHA, PhD",Prof (Hons) Rigathi Gachagua is an intelligent leader of the Republic of Kenya.,Tue Oct 08 15:37:44 +0000 2024,1,3
1041,The Story,Rigathi Gachagua Says A decision has been made that he is no longer useful to this administration. His role was to help fight Uhuru Kenyatta and bring Ruto to power https://t.co/BNHPqi8GGw,Mon Oct 07 17:08:16 +0000 2024,0,2
1042,TL Elder,"Rigathi Gachagua is a living testimony to never fight for anyone in this world. Live for yourself only. The people who he was crucified for by the Uhuru Kenyatta administration, undressed infront of his wife and children for, are today driving a nail in his coffin.",Tue Oct 08 17:27:21 +0000 2024,126,367
1043,KAMILI,A decision has been made that Gachagua is no longer useful to this administration. My role was to help fight Uhuru Kenyatta and bring Ruto to power - Rigathi Gachagua,Mon Oct 07 17:09:41 +0000 2024,0,4
1044,Abubakar Abdullahi,"Rigathi Gachagua in a 2021  interview with me on the ""companies and corruption"" allegation.",Mon Oct 07 17:08:33 +0000 2024,14,32
1045,Classfied Sources,That Rigathi Gachagua laugh after he asked you really think he can resign should really worry William Ruto . In Kikuyu that laugh means some nasty business ahead. https://t.co/2s2nmipVg2,Tue Oct 08 10:41:44 +0000 2024,0,0
1046,FRENCH GIRL.,"Rigathi Gachagua has been implicated in public fund embezzlement through companies linked to his wife and sons, revealing a pattern of corruption that cannot be ignored. #TheLiarFromMathira FAKE TRUTHFUL MAN",Tue Oct 08 13:42:09 +0000 2024,0,1
1047,Y News,A decision has been made that Gachagua is no longer useful to this administration. My role was to help fight Uhuru Kenyatta and bring Ruto to power - Rigathi Gachagua https://t.co/7t9GGxbCsD,Mon Oct 07 17:14:00 +0000 2024,0,0
1048,TL Elder,I'm sure Rigathi Gachagua is the one who started the rumor that he is going to resign in his address tonight. He staged this that's why ODM cows spent the whole day saying they have sauces telling them that he is resigning today.,Mon Oct 07 19:30:01 +0000 2024,197,839
1049,TL Elder,"Rigathi Gachagua ametoa Shareholding contracts za before elections? 

😆😆😆😆😆😆😆😆😆😆😆😆",Mon Oct 07 18:16:24 +0000 2024,1679,7748
1050,LANDLORD🇰🇪,"Rigathi Gachagua atuambie story na SHIF na Adani, hatukai kujua Mahali alitoa wealth 😑 https://t.co/JCrubxup1I",Mon Oct 07 16:57:47 +0000 2024,16,124
1051,Forbidden Shorts,"As a man always remember that your woman will impeach you if you fail to become productive or if she finds a better one. Work hard to be better😎

Rigathi Gachagua Moses Wetangula Raila odinga Riggy G Senate Parliament YES-281 ODM Mps",Wed Oct 09 03:07:51 +0000 2024,1,1
1052,Hon. Katiwa 𝕏,Anne Waiguru set to be the deputy president after the Impeachment of Rigathi Gachagua. Do you know why she gave up the position of chairperson of council of governors? https://t.co/4nWVR57Vst,Mon Oct 07 16:05:10 +0000 2024,31,150
1053,Sholla Ard 🇰🇪,"Conclusion after Dp Rigathi Gachagua impeachment 👇🏻
Neighs- 44
Abstention -1
Highs -281
Riggy G has been impeached https://t.co/2494z3jZy9",Tue Oct 08 18:21:08 +0000 2024,8,35
1054,Goddie,"Exactly one year ago, today, Deputy President Dp Rigathi Gachagua was telling the people of Mt Kenya how he expected them to deliver a decisive victory for President William Ruto in 2027. He has been impeached by Parliament and his next move from the National Assembly is Senate. https://t.co/G9YkCxynBR",Tue Oct 08 22:49:02 +0000 2024,7,92
1055,Umbita Shan💜,"Rigathi Gachagua has faced multiple allegations of violating national and international laws, including the National Cohesion and Integration Act. 

His rhetoric promoting regionalism contradicts the spirit of unity and peace in Kenya. 

#KufaMakangaOkoaNchi
DP Aende Home https://t.co/A3R9JK4VZx",Sat Oct 05 09:42:17 +0000 2024,0,0
1056,Pulse🐦,"Bunge imejaa mifugo. Rigathi Gachagua, please go and find where the pillars are, just like Samson bring it down. 
#FreeKiprono 
#FreeMorara
#KufaDerevaKufaMakanga",Tue Oct 08 09:56:54 +0000 2024,0,3
1057,Swaleh🇰🇪🇨🇦,Rigathi Gachagua is just an orphan who inherited wealth from his brother and not his father. Kenya ni vipindireeeee tupu 😂😂😂 https://t.co/yfq7Amsn8m,Mon Oct 07 17:37:36 +0000 2024,0,0
1058,Nelson Havi,"National Assembly has lost legitimacy. It will falter further if it impeaches or does not impeach DP Rigathi Gachagua as 291 MPs have exposed its folly. President William Ruto must take good legal advice. After today, he should not wait for Senate. He must dissolve Parliament.",Tue Oct 08 04:07:54 +0000 2024,1039,3485
1059,Tabby Kanyungu Wa Kiharu,Rigathi Gachagua is the kind of men Uhuru lost to Ruto. True Njamba ya Ruririi. He was left with hippy flower girls like Ngunjiri Wambugu n other sell outs like Kanini Kega. Itawauma Sana but Rigathi is a hard worker. Man of the People!,Mon Jul 12 06:15:28 +0000 2021,57,528
1060,Pretty Wambui♥️,"When these bodies were lying at parliament road, Rigathi Gachagua didn't come out

When we had Githurai Massacre, Rigathi Gachagua didn't come out

When the Adani deal was negotiated, Rigathi Gachagua didn't speak
When Wavinya was found with millions in Uk, Rigathi Gachagua was https://t.co/6prJkMQMpq",Mon Sep 23 16:22:53 +0000 2024,11,24
1061,Inooro TV,"Danson Mungatana gũtetia mĩgendere ya Rigathi Gachagua na gũtemania ndereti Senate
https://t.co/Fk5QO8a4M3 https://t.co/MR8gVb4KrL",Mon Sep 23 15:54:55 +0000 2024,0,0
1062,Udaku girl,Jacaranda to Deputy President Rigathi Gachagua 'Governor Natembeya Cate Waruguru Biggie Oscar Sudi Turkana County Which Kenyans https://t.co/QbUAtaqihZ,Mon Sep 23 18:50:27 +0000 2024,20,66
1063,Gathogo B.Mwangi,"By the way 
ITUMBI AND GACHAGUA ARE FUNDING MAANDAMANO.
We won't hide again.

Its Dennis Itumbi and Rigathi Gachagua.
Thank you.",Sat Jun 22 00:19:22 +0000 2024,5103,16333
1064,Makanika🇰🇪🇬🇧,This is what Rigathi Gachagua and Cate Waruguru won't agree with Karen Nyamu😎 https://t.co/R2nu2afuuq,Mon Sep 23 17:39:35 +0000 2024,7,29
1065,Mr. Kinuthia Pius.,DP Rigathi Gachagua has opposed the idea of sharing his official DP’s office with Musalia Mudavadi.,Thu Sep 15 08:10:38 +0000 2022,461,5263
1066,jim Njue,"Ruto and Rigathi are not fighting over good governance or accountability. 

They are fighting over the loot. 

If they steal $100 Billion, Ruto wants to eat 90 and give Rigathi $1. 

Gachagua wants 50/50. 

The only solution is we Impeach Both

#ImpeachBoth 

Retweet",Mon Sep 23 16:15:53 +0000 2024,15,29
1067,TUKO.co.ke | The Heartbeat of Kenya,"Githunguri MP Gathoni Wamuchomba has hit back at Kapseret MP Oscar Sudi after his cryptic post hinted at Deputy President Rigathi Gachagua’s impeachment.

""I repeat once again, two weeks home,"" Sudi wrote.

In response, Wamuchomba said, “Two weeks za home ni sawa; nani hana kwao? https://t.co/sknYaeK1cn",Mon Sep 23 19:49:18 +0000 2024,0,0
1068,PK SELLASIE,"Rigathi Gachagua ako mpaka na video za Ruto akitusi Kinoti..
Nakwambia leo ni kumoto manzeeee 🤣🤣",Tue Oct 08 15:36:48 +0000 2024,95,568
1069,iammendexmendle 🇰🇪,When we are busy with Rigathi Gachagua  Aden deal about the jkia is  boiling leaving away with Dr. Morara rip,Mon Sep 23 14:49:45 +0000 2024,3,11
1070,Ahmednasir Abdullahi SC,"Mathira MP Rigathi Gachagua ticks all the right boxes...and now officially takes over from H.E UHURU the leadership of the GEMA COMMUNITY. DP RUTO made the right choice. He picked a candidate who has a strong personality, is a legendary mobiliser, articulate and forceful.",Sun May 15 11:14:21 +0000 2022,1277,8050
1071,NTV Kenya,"Rigathi Gachagua: I single-handedly funded 2022 UDA presidential campaigns in Mt Kenya region
https://t.co/GWsHRhthsA",Mon Aug 05 17:18:33 +0000 2024,1028,5693
1072,"-Dennis Itumbi, CBS","DCI Officers arrive at Mathira MP Hon. Rigathi Gachagua's Nyeri Home.

Details as they load.

Kiambaa, was won fair and square.

Some FACTS are written boldly on rock, they cannot be altered",Fri Jul 23 03:58:39 +0000 2021,372,2763
1073,Owen Abong'o,"William Ruto (2022) - You can do anything to me but don't harm my children.

Rigathi Gachagua (2024) - Why do you want to destroy the lives of my children.

Red flags",Mon Oct 07 17:07:16 +0000 2024,10,46
1074,EDGAR 🇰🇪,"Rigathi Gachagua, we don't care whether you're an orphan or facing an assassination. What matters is that you haven't addressed the key issues:

- Who is behind the illegitimate ADANI takeover deal at JKIA?
- Who is responsible for SHIF/SHA?
- Why is William Ruto attempting to",Mon Oct 07 17:07:32 +0000 2024,544,1151
1075,Boniface Munala,"In light of the current happenings,

Would you advise DP Rigathi Gachagua to resign or should he wait and count on his stars?

#ImpeachAll https://t.co/ss8Ad8LBMp",Mon Sep 23 17:12:06 +0000 2024,7,18
1076,Kipkorir Arap Ananda,"A reminder that Didmus Baraza, Kagombe Gabriel, Farah Maalim and John Waluke voted YES to the Impeachment of Deputy President Rigathi Gachagua due to gross misconduct yet 

- Didmus shot and killed a man during the campaigns. He is free 
- Kagombe Gabriel shot and killed a man",Wed Oct 09 04:42:46 +0000 2024,55,68
1077,SIRJAY FIDEL GONNAH,"John Mbadi alipewa tailor wa Rigathi Gachagua bado Governor Natembeya sasa.... 
https://t.co/XACA82lEgG https://t.co/mwxTF2rgLF",Mon Sep 23 19:16:07 +0000 2024,3,20
1078,Paps_,"Allegations of corruption surround Rigathi Gachagua, with unexplained wealth amassed in a short period. His unchecked greed cripples our country’s development.
#ImpeachGachagua 
Kufa Makanga Okoa Nchi https://t.co/YZ7LGtxpE7",Sat Oct 05 07:06:26 +0000 2024,0,0
1079,Donald B Kipkorir,"Impeachment Proceedings of DP Rigathi Gachagua just confirmed Kenya MPs &amp; Senators have no iota of integrity. Once hired, they’ll will throw stones at their own mother! Once you sell your conscience for 30 Pieces, you lose your soul to the devil! An irreversible Faustian Bargain!",Mon Oct 07 17:30:53 +0000 2024,1305,4610
1080,Talented G,Rigathi Gachagua ni kama ule mtoto amegongwa na mwalimu sasa anaamua kusema wengine 😂😂,Mon Oct 07 18:35:54 +0000 2024,2,3
1081,ian_rahul,"Rigathi Gachagua 😂 is in the building 
It's about to go down",Tue Oct 08 14:23:18 +0000 2024,0,3
1082,TL Elder,"This whole performance by Rigathi Gachagua was done for his Murima people. And they have all watched and listened attentively on the radio. Any Mt. Kenya MP who votes for Rigathi Gachagua to be impeached shall face the wrath of God almighty himself. 

This is WAR.",Mon Oct 07 19:10:01 +0000 2024,541,2786
1083,Romioo🇰🇪,"So wakimpeach Rigathi Gachagua who will replace him? Kimani Ichungwa? Farouk? Who? 
Bana heri Riggy G abaki Ruto aendee.",Mon Sep 23 17:04:33 +0000 2024,6,13
1084,BRAVIN YURI,I am sure DP Ruto goes to sleep every night wishing he hadn't announced Rigathi Gachagua as his Running. He definitely thinks of changing that choice.,Thu May 19 05:36:59 +0000 2022,437,3704
1085,Evelyn,"Rigathi's history of intimidating public servants and manipulating tenders exposes his true colors. Why Gachagua Must Go, #TheWamunyoroThief https://t.co/5wtJWOEOF1",Fri Oct 04 13:50:07 +0000 2024,0,0
1086,BECKHAM,"@AokoOtieno_ I swear to God, Rigathi Gachagua is innocent. 
Let's put politics aside.",Mon Oct 07 16:33:51 +0000 2024,0,10
1087,Ahmednasir Abdullahi SC,The only genuine criticism one can make about Hon Rigathi Gachagua as Kenya's incoming DP is about his wardrobe and choice of tailors...that is easy to fix and it will be fixed....NEXT PLEASE?,Sun May 22 09:25:04 +0000 2022,727,6493
1088,KOT OCS👮👮,Rigathi Gachagua is very emotional because he lost a brother to pancreatic cancer and the other two brothers to alcohol and he's an orphan too,Mon Oct 07 16:57:07 +0000 2024,80,456
1089,BRAVIN YURI,"Rigathi Gachagua is only financially stable. His character is something else. But again, his financial muscle is what is needed by Kenya Kwanza. But the guy is not Leadership material. If Azimio picks Martha Karua then they will beat them. If they pick Kalonzo. Mungu awasaidie.😂",Sun May 15 10:15:35 +0000 2022,453,3305
1090,Gabriel Oguda,"Musalia Mudavadi is in Switzerland addressing UNHCR delegates, while Rigathi Gachagua is strolling in Kisumu waving at County billboards.",Mon Oct 09 09:08:17 +0000 2023,610,4001
1091,Chris,"Rigathi Gachagua is a living testimony to never fight for anyone in this world. Live for yourself only. The people who he was crucified for by the Uhuru Kenyatta administration, undressed infront of his wife and children for, are today driving a nail in his coffin.  #ImpeachBoth",Tue Oct 08 18:07:49 +0000 2024,1,0
1092,Chris,"Dp Rigathi Gachagua :
Served as DO during Moi's administration
Served for years as Uhuru Kenyatta'S PA
He served as an mp
Zakayo's administration fired NIS big brains which he hired
He is fearless and Ruthless
He knows alot. 

He will give them ulcers https://t.co/2Stx0J57NJ",Mon Oct 07 20:19:34 +0000 2024,0,3
1093,Sholla Ard 🇰🇪,"Instead of Cancelling the ;-
🔹Adani deal 
🔹Shif
🔹oppressive new university funding bill 
🔹Reducing taxes ; 

They've decided to use Impeachment of Dp Rigathi Gachagua as a diversion? 

President William ruto must go 
If he goes , all the above will go
Also RIP Dr moraa. https://t.co/yOlAgmaYpx",Mon Sep 23 13:28:14 +0000 2024,54,82
1094,Nyamberia Wa Ngigi,Oscar sudi ameelewa what Rigathi Gachagua was saying?,Tue Oct 08 16:08:12 +0000 2024,2,4
1095,Joluo Jeuri🇰🇪.,"Wewe kama mwananchi ,whats your vote on the propposed Rigathi Gachagua impeachment motion at parliament ?",Tue Oct 08 18:06:17 +0000 2024,3,3
1096,JANGIMA,"Rigathi Gachagua is a Total Orphan, Emotional blackmail tupu, whipping emotions publicly.",Mon Oct 07 16:45:53 +0000 2024,1,1
1097,Gabriel Oguda,Could someone kindly check on Rigathi Gachagua pulse rate? You can loan him the BP machine Manchester United fans have been using if the one he has is malfunctioning.,Mon Feb 26 18:57:39 +0000 2024,435,3054
1098,kym🇰🇪,It's only Rigathi gachagua who started a dairy farm with gifts from his rift valley friends😂,Mon Oct 07 16:43:31 +0000 2024,5,39
1099,"H.E. Rigathi Gachagua, EGH","The judgement today by Justice Esther Maina, in my case against the Asset Recovery Agency, did not come as a surprise to me and my Lawyers. 
The Judge was biased against us from the word go and threw caution to the wind by conducting a sham trial.",Thu Jul 28 10:25:07 +0000 2022,526,4681
1100,"Cyprian, Is Nyakundi","On the day Malala was fired, he reportedly rushed to State House around 6 a.m., accompanied by Deputy President Rigathi Gachagua, in a desperate attempt to plead for his job. The coup against him had occurred just an hour earlier, at around 5 a.m. Despite going to the extent of",Fri Aug 16 04:11:33 +0000 2024,1183,5200
1101,National Assembly KE,"The National Assembly resumes sittings at 9.00 this morning to consider the Special Motion on the removal from office, by impeachment, H.E. Hon. Rigathi Gachagua, the Deputy President of the Republic of Kenya.

The full text of the motion on the proposed removal from office, by https://t.co/Im2UGxU35e",Tue Oct 08 04:45:57 +0000 2024,68,196
